time,depth,lat,lon,temperature,no3,o2,PAR
1,0,46,-43,10.637589886944983,4.8555382141211565,268.84784819900483,15.615721974741877
1,0,46,-42,11.817310936596598,5.056111508758841,261.23756941511954,15.818872685853508
1,0,46,-41,12.723545719907051,5.287931252567959,255.03508988422618,16.565769191361035
1,0,46,-40,13.358724417014058,5.534774789180375,250.65216877464673,16.765234837130844
1,0,46,-39,13.700477907651521,5.772603126410635,248.25611871952137,17.102748576580144
1,0,46,-38,13.854844015566544,5.973550858330531,247.62552821929629,17.824772609394216
1,0,46,-37,13.836828956701682,6.113039838541588,248.2029311015073,18.577993581327657
1,0,46,-36,13.706289046541695,6.176394296334441,249.31801909733616,18.901961431700094
1,0,46,-35,13.605802438752201,6.162106079586993,250.45698488709408,19.223833740754205
1,0,46,-34,13.529817702398285,6.080227633533064,251.40458239364767,19.499788340741933
1,0,46,-33,13.497124001981168,5.9467280609652144,252.22368834218008,19.630971655377692
1,0,46,-32,13.47549656477689,5.777122197660871,253.0676383065866,19.66402567723788
1,0,46,-31,13.44776429892807,5.582309888103803,253.99845611481618,19.953470448246154
1,0,46,-30,13.4166818756628,5.367991104014531,254.9668321528493,19.922214081881283
1,0,46,-29,13.377946444974908,5.137150661350746,255.87210209211187,19.85480080578985
1,0,46,-28,13.334481509304034,4.893796522621398,256.6427476070898,20.233098839376165
1,0,46,-27,13.2859391880339,4.647303709975798,257.27717278898325,20.414791808621832
1,0,46,-26,13.234334472706147,4.415079904905773,257.803506777661,20.619520671815604
1,0,46,-25,13.184402527253992,4.220929129316416,258.23345871824284,20.56484674844502
1,0,46,-24,13.137798041663542,4.088914305227839,258.54637601210777,20.671852786945227
1,0,46,-23,13.091774496470768,4.040907664501357,258.70932117040314,20.58749244455087
1,0,46,-22,13.041685073442709,4.094287270430606,258.6920764569062,20.358077075496162
1,0,46,-21,12.984778191055307,4.245995624233193,258.46570853150604,20.47895890812696
1,0,46,-20,12.922107890874662,4.476998944394316,257.9970719908488,20.49829606719665
1,0,46,-19,12.85613662210619,4.783863458255326,257.29503853869454,20.588671346355735
1,0,46,-18,12.795981338839995,5.167163411750663,256.47799568013096,20.66801200035947
1,0,46,-17,12.726698935693378,5.577733894294121,255.74849739898548,20.89522960698067
1,0,46,-16,12.64630080876967,5.878436574182778,255.26036996235786,20.874605774211123
1,0,46,-15,12.576834401932116,6.0583146405101935,255.02752279854036,20.613466659367802
1,0,46,-14,12.52023477167433,6.195431320027056,254.91995214613175,20.613112478160275
1,0,46,-13,12.477709911087402,6.304085988244922,254.71945890934327,20.692477051734205
1,0,46,-12,12.446723599635577,6.36194620393465,254.2819386985402,20.745985455385203
1,0,46,-11,12.421322705173434,6.336366190730616,253.65360025988156,21.026168769171587
1,0,46,-10,12.397958189958372,6.238279075303398,253.00111296687317,20.989631194595393
1,0,46,-9,12.380062331391471,6.059942728069432,252.59970645708026,20.70057291092468
1,0,46,-8,12.35834778511192,5.7594246250864884,253.12623773355386,20.718716492027163
1,0,46,-7,12.317153128185653,5.338450637146302,255.1100294442873,20.512548937485395
1,0,46,-6,12.248997005500959,4.955940769007962,258.35854617459376,20.05978735664356
1,0,46,-5,12.129082895462615,4.8485276944462035,262.3160845864742,20.269886699974155
1,0,46,-4,11.882595297603629,4.9995260595554445,266.8285399241306,20.705305255443996
1,0,46,-3,11.497671153249449,5.574130793295777,270.7474312216282,21.12943330340248
1,0,46,-2,11.228568384595501,6.384331896693292,270.3710734970317,21.83146243387675
1,0,47,-60,0.437941072063315,0.503261529173665,344.733540001027,16.292584626904013
1,0,47,-59,0.3468868230649551,0.07569380319006784,347.595450318439,15.969900333799673
1,0,47,-58,0.15711000189185192,0.0,346.5539855957031,16.010914190610322
1,0,47,-57,0.2654550075531004,0.2758969068527216,335.8927154541016,15.746434681464306
1,0,47,-56,0.41680000722408267,0.27589690685272317,325.1581115722657,15.479473798098674
1,0,47,-55,0.5567449927330012,0.0,329.36778259277344,15.690896956263618
1,0,47,-54,0.6159899830818176,0.0,333.1474609375,15.728536952377942
1,0,47,-53,-1.079110026359558,3.2213356494903564,357.0758056640625,15.997552034900167
1,0,47,-52,-1.0291107978525766,3.6183251980804227,355.676043317029,16.553643044296066
1,0,47,-51,-0.5205233158800617,4.136044979617801,350.90281007878673,15.992585745533008
1,0,47,-50,0.34183493818347155,4.622751359233404,342.6243112015302,15.715032680705487
1,0,47,-49,1.1521646004415838,4.881918678863503,334.07276191640824,15.794502333558547
1,0,47,-48,2.1290643859087037,5.024367966419366,325.2208147438955,16.00738241262237
1,0,47,-47,3.3375397000961455,5.112053456860747,316.08722443065955,15.506391451668124
1,0,47,-46,4.748667786345276,5.184929098287813,306.7168764640897,14.81726188704358
1,0,47,-45,6.280808621698359,5.27134181611766,297.1001575673963,14.852583548775392
1,0,47,-44,7.831040680677081,5.3905281746033,287.3029530960719,15.307902654155736
1,0,47,-43,9.29526270295593,5.552506335843657,277.61614402760694,15.426143753955758
1,0,47,-42,10.583733364897942,5.75720635410512,268.6359138503609,15.286177082477142
1,0,47,-41,11.643618574284885,5.994509486941689,261.1192186163089,15.636446016404875
1,0,47,-40,12.431483845250037,6.244950373001521,255.6816240973808,15.321929886741588
1,0,47,-39,12.901019217520558,6.481833474871748,252.51953960366362,15.595517542234202
1,0,47,-38,13.113270970572168,6.676032256193394,251.30400062645663,16.187827930198814
1,0,47,-37,13.103326895511263,6.802702321430594,251.3527058695331,16.86292401803384
1,0,47,-36,13.007802445312588,6.847410019442821,251.92243547084132,17.34827533597212
1,0,47,-35,12.951910417568389,6.808676054265555,252.52064480751966,17.621474765382402
1,0,47,-34,12.90896985237502,6.695454336935708,253.01048198503176,18.010199157500395
1,0,47,-33,12.899128542316658,6.5212780595332145,253.51425141207056,18.269603201351188
1,0,47,-32,12.901345476609693,6.298439261958792,254.2124938937722,17.873322253132894
1,0,47,-31,12.901333295601408,6.0352513036225295,255.14575177198466,17.967800269936532
1,0,47,-30,12.890894543840908,5.73711596169407,256.20520316160014,18.127547619197767
1,0,47,-29,12.870789438672627,5.409567603869019,257.23080743152474,18.142474216848814
1,0,47,-28,12.849002584972618,5.062434899249005,258.11717036727265,18.471252664124616
1,0,47,-27,12.825065339617725,4.714314442919883,258.8416104678526,18.531158402415524
1,0,47,-26,12.801261753713865,4.391656332992603,259.4329567268034,18.606307951821492
1,0,47,-25,12.779952547054695,4.126918296311845,259.9103789743614,18.797824035345638
1,0,47,-24,12.760506684337614,3.951857252046901,260.26169122887774,18.998789649649268
1,0,47,-23,12.7383750638719,3.8959887769271857,260.4596092296466,18.87002430670149
1,0,47,-22,12.707154887773218,3.980378340102701,260.45921402918196,18.82098901082324
1,0,47,-21,12.66389602445786,4.205693948371142,260.2024214331672,18.4770088917599
1,0,47,-20,12.611498907013848,4.548536585275718,259.6325954969993,18.559697712940668
1,0,47,-19,12.555347637122972,4.978951902147365,258.77665520587016,18.714218035797916
1,0,47,-18,12.507596140947383,5.482461387124407,257.79271135739646,18.96538913887525
1,0,47,-17,12.455051680616569,5.991414404778818,256.9058195712009,19.24370513497463
1,0,47,-16,12.389306465641948,6.435429499294515,256.31050265678823,19.35863275620876
1,0,47,-15,12.326566537019234,6.751399460722262,256.04180976522696,19.247915635152765
1,0,47,-14,12.269568491440289,6.944902275990168,255.95584204552296,19.19986574701294
1,0,47,-13,12.220177296274237,7.064409564877192,255.88322961332932,19.081272977372812
1,0,47,-12,12.170447189897201,7.1010955811385355,255.73364565894067,19.079168481051475
1,0,47,-11,12.117522812058208,7.0624197521672425,255.54761738869206,19.263255314320805
1,0,47,-10,12.065442457746,6.956400762827401,255.50469598554147,19.236048205875356
1,0,47,-9,12.013469981980498,6.787453407695217,255.87955789399007,19.059907833993908
1,0,47,-8,11.959392558463039,6.550365541178609,257.0490872151248,19.081529823378304
1,0,47,-7,11.89872609469947,6.270122057021494,259.2863797860306,19.034150952266724
1,0,47,-6,11.832434948139234,6.071962738299402,262.50603228228886,18.92529302874707
1,0,47,-5,11.770074312935026,6.1989763934338455,266.2368031471139,18.865952431369045
1,0,47,-4,11.65055643642459,6.077717569552059,269.84617565906956,19.369205651275582
1,0,47,-3,11.236794948577879,5.8685994148254395,275.3227996826172,19.8988524238704
1,0,48,-60,0.3676016553259404,1.7322545567488885,337.7936962198172,14.519674739077942
1,0,48,-59,0.550109163282727,1.6323188285058947,338.04372718383746,13.735822540434157
1,0,48,-52,-0.9738561943951072,4.889084834770525,356.8210430116908,15.243516245962837
1,0,48,-51,-0.6122272199751861,5.11519929578092,352.2199814018472,14.503740007204618
1,0,48,-50,0.2377194854453959,5.5997669159423,344.5685698455374,14.337518197491782
1,0,48,-49,1.0505159189206454,5.852788197033387,336.7621009345217,14.307837957391262
1,0,48,-48,1.9694643633864426,5.98303018829265,328.6400917689549,14.203286007421331
1,0,48,-47,3.060571259489453,6.050680868258617,320.094559140605,14.013667613196073
1,0,48,-46,4.320639325773604,6.09752510263922,311.0530505786819,13.758774485516206
1,0,48,-45,5.700935906030027,6.154849395247022,301.45800883221324,13.760751560814334
1,0,48,-44,7.125798871171572,6.244077958853968,291.43743676499304,14.037360776921098
1,0,48,-43,8.504178986324696,6.375684907636724,281.4487679677261,13.87001802342831
1,0,48,-42,9.742311974576069,6.548679965952769,272.2859763837154,12.947243660156134
1,0,48,-41,10.774290790824432,6.751558069608526,264.81370885942226,13.255847231273282
1,0,48,-40,11.543847906331465,6.964201220571224,259.6094247831226,13.931642197322372
1,0,48,-39,12.015961949771063,7.16080813639921,256.6809871695565,14.574329910195026
1,0,48,-38,12.195291677562206,7.314681010461432,255.46863522461854,15.050291532467607
1,0,48,-37,12.191254081483804,7.404055388788974,255.20006717437573,15.807140173725044
1,0,48,-36,12.148177630446918,7.416986504761879,255.20165583643714,15.84607311503019
1,0,48,-35,12.118420402778561,7.352493900346345,255.14793330852163,16.138365813615334
1,0,48,-34,12.120197264216108,7.217047436961443,255.07178744028235,16.671160839229632
1,0,48,-33,12.151588281928143,7.018862322536926,255.188674662565,16.832753202786336
1,0,48,-32,12.196089889784178,6.7638239212253675,255.70316527514467,16.468277368467888
1,0,48,-31,12.239076604144396,6.455332982280745,256.62319338861874,16.190059857135278
1,0,48,-30,12.265742053760988,6.097077080182158,257.77571026482786,16.421631932833403
1,0,48,-29,12.278865402582955,5.697431513339036,258.93997214872195,16.44353064604348
1,0,48,-28,12.291007840207417,5.274804487767024,259.96957948578233,16.72197250464404
1,0,48,-27,12.303773760779487,4.855537637908507,260.81642614414494,16.74320721216637
1,0,48,-26,12.319411257263399,4.471295090113599,261.494836722192,16.88265221772346
1,0,48,-25,12.33664742904515,4.160417357975282,262.0272608909171,17.211863674620037
1,0,48,-24,12.35106144598067,3.9609877517094447,262.40931555683864,17.559606033923533
1,0,48,-23,12.355993666074982,3.905872654177689,262.61490436963936,17.243648178598676
1,0,48,-22,12.345360675753799,4.013743574780479,262.59895057400934,17.03218598440916
1,0,48,-21,12.318287206446161,4.284417413660601,262.29079054460965,17.123958657085367
1,0,48,-20,12.280078435411015,4.6854882549944215,261.6343761882192,17.282245918616667
1,0,48,-19,12.23953481499065,5.182502327275987,260.67382759282526,17.321144869107023
1,0,48,-18,12.204199928071349,5.740977450801969,259.58009143694045,17.390609000062817
1,0,48,-17,12.166748112708317,6.306833361840472,258.5772485588312,17.268091333850393
1,0,48,-16,12.118111567619438,6.810321452887755,257.84979383625506,17.335940753011617
1,0,48,-15,12.064084287939984,7.1816176404373175,257.4334787851758,17.70412516873664
1,0,48,-14,12.00832664165974,7.42125771103198,257.23423273352637,17.862637565262006
1,0,48,-13,11.950135527988447,7.561074782494979,257.1719537777313,17.793022395084208
1,0,48,-12,11.881035203828485,7.608504553891413,257.2247330872523,17.643723412367677
1,0,48,-11,11.799741845670425,7.5740470123782755,257.4435582638047,17.68474367428516
1,0,48,-10,11.714694835963133,7.4763732761661466,257.94550091482233,17.726769264684464
1,0,48,-9,11.629928546388934,7.3286595152475895,258.85298041165055,17.71470662873128
1,0,48,-8,11.549043195853004,7.1380742021575285,260.345260319509,17.6413208698994
1,0,48,-7,11.472982801242237,6.930108320124481,262.6767815949416,17.507788038427524
1,0,48,-6,11.410601118468493,6.792972413690031,266.04247457983735,17.380397033891352
1,0,48,-5,11.470895578686925,6.901606098219022,268.4879887647452,17.659766890315836
1,0,48,-4,11.64210033416748,7.186119556427002,269.4613952636719,18.148413128952207
1,0,49,-60,0.007420427517333352,2.906130872768928,335.37773018739705,14.174700356496244
1,0,49,-59,0.2864348208494854,2.3906146160833948,332.6554228481202,13.726281111696078
1,0,49,-53,-0.8752929273537231,6.314136013321781,361.39470575487235,14.379000788138843
1,0,49,-52,-0.6545189182697968,6.384837427191559,358.5542524647079,14.064200006058623
1,0,49,-51,-0.13129280144591793,6.598970886124405,352.312586517888,13.418181311191374
1,0,49,-50,0.5542354951355877,6.8547260838138815,345.15657888659746,13.159340682441707
1,0,49,-49,1.3658471421224228,7.0330418960579015,337.33298933674763,12.626847031278324
1,0,49,-48,2.284912104520315,7.127260229893083,328.8666090022597,12.084594914751467
1,0,49,-47,3.330745303545808,7.161406540767751,319.7756868159376,12.156237695818465
1,0,49,-46,4.492768733382133,7.167153577806453,310.14282547151674,12.297138903544772
1,0,49,-45,5.730870940431068,7.1746520548993455,300.1420934415773,12.534715047527575
1,0,49,-44,6.983221138345964,7.206824077742753,290.10957069887087,12.699703048469265
1,0,49,-43,8.172329681307474,7.275555712287713,280.6457062605273,12.421478984005077
1,0,49,-42,9.213734030615182,7.3808440940124305,272.56191930745456,11.927316862772155
1,0,49,-41,10.045009143041879,7.5123794882022565,266.55603103399847,11.983030372949107
1,0,49,-40,10.61568278919331,7.652289536242832,262.89387050722235,12.505264098160248
1,0,49,-39,10.935350373859018,7.778606355421688,261.2009048540058,13.308551481866026
1,0,49,-38,11.049246690279082,7.869720274639424,260.64668693755567,13.90988386634559
1,0,49,-37,11.056257629734924,7.909031537969674,260.42814377076695,14.479543464925609
1,0,49,-36,11.049732011309718,7.887996078612222,260.0385037191032,14.589623459480856
1,0,49,-35,11.059890374714572,7.805546354662881,259.3884250236937,14.826574837441846
1,0,49,-34,11.116544551700748,7.66384672897115,258.7133559706892,15.407855908835117
1,0,49,-33,11.208056087405508,7.463512692000955,258.34392606293375,15.187306371038831
1,0,49,-32,11.312652585332437,7.202228351767108,258.508577336642,15.215854025058682
1,0,49,-31,11.415767952129523,6.877417712040144,259.19430077708313,15.28814266299581
1,0,49,-30,11.502855114511934,6.491683131139674,260.20337043992953,15.348496679154806
1,0,49,-29,11.574623230211824,6.060032303108132,261.2953120709367,15.261880781772904
1,0,49,-28,11.643245490392648,5.60731860866882,262.3059659168689,15.290022680572335
1,0,49,-27,11.711825361527726,5.16190554090937,263.16749294526164,15.571420218579357
1,0,49,-26,11.78124195683285,4.759359767423471,263.86816130380066,15.62407203313216
1,0,49,-25,11.846986459818124,4.439525033649862,264.4131721066594,15.851477383097473
1,0,49,-24,11.901285289814128,4.243440118475546,264.786785817916,15.91689011855088
1,0,49,-23,11.93680158049331,4.206682954622597,264.9431690741958,15.750674685861915
1,0,49,-22,11.950280821170319,4.331040484065271,264.8284137506705,15.875274915273463
1,0,49,-21,11.944270549621962,4.602975015794347,264.38502642777627,15.698629674752318
1,0,49,-20,11.926688754227452,5.000484614995228,263.5886522604821,15.714198112601192
1,0,49,-19,11.9081263168183,5.5127152999382885,262.5088905812028,15.694203992684361
1,0,49,-18,11.889302263685984,6.07494828679115,261.31639423959217,15.71008812803515
1,0,49,-17,11.863871607078407,6.6332547896170935,260.2259634062619,15.662702957244585
1,0,49,-16,11.828992722764845,7.139485762124839,259.3925504065674,15.76920799302155
1,0,49,-15,11.78479423226437,7.520044899055183,258.8593919244731,16.119642371147147
1,0,49,-14,11.729027224171586,7.7813806712755325,258.60934814401236,16.520820540190318
1,0,49,-13,11.656566251087883,7.9354311673594315,258.6324784384067,16.314670559920227
1,0,49,-12,11.563637095351597,7.991316452781911,258.94860214885983,16.010134484337836
1,0,49,-11,11.45111009757515,7.9703062437234244,259.6094583660647,16.260379506272784
1,0,49,-10,11.329132650282201,7.892886323810818,260.62744512277123,16.465030578761304
1,0,49,-9,11.209399386899856,7.768487213759691,261.87612022779587,16.559990425453
1,0,49,-8,11.103487724415826,7.6014072903713155,263.3120302624755,16.4857677533087
1,0,49,-7,11.013767426978344,7.392682497844957,265.29573195216386,16.509246106839797
1,0,49,-6,10.931222102269565,7.158536422979858,268.269697569703,16.302421344716844
1,0,49,-5,10.76778965757263,6.874034856580288,270.9848779933182,16.12417047356256
1,0,49,-4,10.43435001373291,6.34598445892334,274.23823547363287,15.73996306945858
1,0,49,-3,10.232254981994629,5.968423366546631,276.228271484375,15.625773251527871
1,0,50,-60,-0.12881000712514173,3.097158432006842,332.18855285644537,14.86011313883974
1,0,50,-59,0.15000609431460168,3.4767139064396613,331.87964711814857,14.642764706723508
1,0,50,-58,0.18941803822889178,3.9158121567436748,334.53968369226703,14.236145572014088
1,0,50,-54,-1.0763600468635552,8.847754478454592,367.00360107421875,13.406746371872517
1,0,50,-53,-0.85141913580943,8.3891766655134,364.1067225079544,13.189689202186972
1,0,50,-52,-0.439342210192702,8.001486609535663,359.1265746322721,12.851020474361157
1,0,50,-51,0.23941264829438305,8.002824778755844,351.9826053206427,12.355903672209129
1,0,50,-50,0.9998935309586205,8.157428504451149,344.60817258913926,12.046828249937098
1,0,50,-49,1.8602350076370147,8.290747777759204,336.35292905012034,11.712699321757071
1,0,50,-48,2.8077649477036135,8.353448646532879,327.09859314982884,11.544054731183513
1,0,50,-47,3.8343953979879615,8.348836675990482,317.00054572081575,11.351671722251675
1,0,50,-46,4.9145734704408595,8.301335577472397,306.41895291438806,10.971780888062549
1,0,50,-45,6.004566895386303,8.240811458906464,295.9257781486221,10.832787071079252
1,0,50,-44,7.047501149207084,8.192731055593697,286.2296358816016,10.839707331290779
1,0,50,-43,7.980096050760175,8.172373525961685,278.0583063384991,11.137587275996891
1,0,50,-42,8.748051053563419,8.183471131191903,272.0338918849452,11.565163750111973
1,0,50,-41,9.294885567207713,8.219675047813928,268.45481048350297,11.519669138643733
1,0,50,-40,9.612526508074781,8.267639588442895,267.0810638944117,11.836174808386696
1,0,50,-39,9.743870062485907,8.310855882313195,267.11347859028,12.606936838277704
1,0,50,-38,9.757461426937956,8.333690816777509,267.550937239353,13.07808998321354
1,0,50,-37,9.739355373901958,8.324860447820857,267.6361232686525,13.345817813410259
1,0,50,-36,9.747483109365398,8.278630689298067,267.0566761498495,13.520012673716083
1,0,50,-35,9.809709114291051,8.192623674348368,265.9482990390214,13.66020469591976
1,0,50,-34,9.926499782236352,8.063270657770014,264.7001693910422,13.903241026436657
1,0,50,-33,10.084522757340853,7.882589226974206,263.71841294645327,14.10920061403818
1,0,50,-32,10.262595905555342,7.639701533775345,263.2620766315105,14.383254595010913
1,0,50,-31,10.445596793844656,7.327252903545343,263.3517218768882,14.569646370337425
1,0,50,-30,10.618273373777352,6.951293301232131,263.8335973058237,14.32212783348638
1,0,50,-29,10.774624276149046,6.532299181859579,264.49833236854425,14.07746586168319
1,0,50,-28,10.919784928186017,6.095597846627716,265.1801912514232,13.959205855892646
1,0,50,-27,11.059488558634563,5.671011063006704,265.794510131579,14.366561366568748
1,0,50,-26,11.194379867232522,5.295982766192147,266.3063026268066,14.471489511982146
1,0,50,-25,11.31493735034741,5.006229180751475,266.6929854025393,14.45469849976987
1,0,50,-24,11.412671466459393,4.854752892750075,266.91016545087007,14.557168369528766
1,0,50,-23,11.482517147564701,4.854798005589324,266.8742456778257,14.70983073334603
1,0,50,-22,11.525380185304025,4.985758316031572,266.5250746906421,14.682630757414467
1,0,50,-21,11.547232399852973,5.235908182122091,265.8436697388928,14.34448616393579
1,0,50,-20,11.557003663913783,5.587654355568437,264.84983331869665,14.407308498136342
1,0,50,-19,11.56268060225274,6.043115259541302,263.6457963107725,14.414061013748828
1,0,50,-18,11.563479102330318,6.5529639893788385,262.3999227699765,14.557387640099716
1,0,50,-17,11.5533356080308,7.059003479779421,261.2990695773058,14.652157682227424
1,0,50,-16,11.529786851671698,7.51196723068633,260.4770198812465,14.634988815521131
1,0,50,-15,11.49005822066426,7.866108345316621,259.9929935322711,14.902862188868555
1,0,50,-14,11.42870612231903,8.116630679859053,259.87207311362386,15.145557652937708
1,0,50,-13,11.338865768808832,8.263122786278188,260.1425521077402,15.1580247640589
1,0,50,-12,11.212267771073675,8.320570636634322,260.85498064695634,14.991176799448247
1,0,50,-11,11.054603565832338,8.321187197593709,262.06236405830555,14.968558049435789
1,0,50,-10,10.891287880031923,8.283073331520399,263.7113138833148,15.218021019064164
1,0,50,-9,10.734431174237798,8.191430851859018,265.25939089701654,15.278296346927462
1,0,50,-8,10.608946924582082,8.048977348607432,266.13673923783335,15.459499892390863
1,0,50,-7,10.520215437882904,7.829758588144462,267.13581066365765,15.404387084530494
1,0,50,-6,10.42658492490661,7.493011881603698,269.16455810522785,15.209066418432903
1,0,50,-5,10.423051278859988,7.043112688375349,271.2570102265921,15.243142616055483
1,0,50,-4,10.434350013732908,6.345984458923338,274.2382354736328,14.913296463422345
1,0,50,-3,10.232254981994629,5.968423366546632,276.228271484375,14.790613871359566
1,0,50,-2,10.116809844970703,5.7861833572387695,276.864990234375,14.925969340212019
1,0,51,-59,-0.10401000082492828,6.344966888427734,337.200927734375,14.470846902583034
